Week,Date,LSTM,Passive,Correct
873,2019-11-04,2.151,2.703,0.56585
874,2019-11-11,2.151,2.727,0.56516
875,2019-11-18,2.151,2.719,0.56569
876,2019-11-25,2.151,2.745,0.56622
877,2019-12-02,2.151,2.75,0.56675
878,2019-12-09,2.151,2.77,0.56606
879,2019-12-16,2.151,2.815,0.56538
880,2019-12-23,2.151,2.832,0.5659
881,2019-12-30,2.151,2.827,0.56643
882,2020-01-06,2.151,2.854,0.56574
883,2020-01-13,2.151,2.91,0.56506
884,2020-01-20,2.151,2.88,0.56558
885,2020-01-27,2.105,2.819,0.5649
886,2020-02-03,2.172,2.909,0.56543
887,2020-02-10,2.172,2.954,0.56475
888,2020-02-17,2.172,2.917,0.56527
889,2020-02-24,1.922,2.582,0.56459
890,2020-03-02,1.934,2.598,0.56392
891,2020-03-08,1.764,2.37,0.56325
892,2020-03-15,1.764,2.015,0.56377
893,2020-03-22,1.945,2.221,0.56429
894,2020-03-29,1.904,2.175,0.5648
895,2020-04-05,2.135,2.438,0.56532
896,2020-04-12,2.135,2.512,0.56465
897,2020-04-19,2.135,2.479,0.56398
898,2020-04-26,2.13,2.474,0.56331
899,2020-05-03,2.13,2.561,0.56265
900,2020-05-10,2.082,2.503,0.56198
901,2020-05-17,2.149,2.583,0.5625
902,2020-05-24,2.149,2.661,0.56184
903,2020-05-31,2.255,2.792,0.56235
904,2020-06-07,2.147,2.658,0.56169
905,2020-06-14,2.187,2.708,0.56221
906,2020-06-21,2.124,2.63,0.56272
907,2020-06-28,2.21,2.736,0.56323
908,2020-07-05,2.21,2.784,0.56257
909,2020-07-12,2.21,2.819,0.56192
910,2020-07-19,2.21,2.811,0.56243
911,2020-07-26,2.248,2.859,0.56294
912,2020-08-02,2.248,2.929,0.56228
913,2020-08-09,2.248,2.948,0.56163
914,2020-08-16,2.248,2.969,0.56214
915,2020-08-23,2.248,3.066,0.56265
916,2020-08-30,2.248,2.995,0.56315
917,2020-09-06,2.248,2.92,0.5625
918,2020-09-13,2.233,2.901,0.56301
919,2020-09-20,2.219,2.883,0.56236
920,2020-09-27,2.253,2.927,0.56171
921,2020-10-04,2.339,3.039,0.56221
922,2020-10-11,2.344,3.045,0.56157
923,2020-10-18,2.331,3.029,0.56092
924,2020-10-25,2.2,2.858,0.56028
925,2020-11-02,2.361,3.067,0.56078
926,2020-11-09,2.361,3.134,0.56014
927,2020-11-16,2.361,3.109,0.56064
928,2020-11-23,2.361,3.18,0.56
929,2020-11-30,2.361,3.233,0.55936
930,2020-12-07,2.361,3.202,0.55986
931,2020-12-14,2.361,3.242,0.55923
932,2020-12-21,2.361,3.237,0.55859
933,2020-12-28,2.361,3.283,0.55909
934,2021-01-04,2.361,3.343,0.55846
935,2021-01-11,2.361,3.294,0.55896
936,2021-01-18,2.361,3.358,0.55832
937,2021-01-25,2.361,3.246,0.55882
938,2021-02-01,2.471,3.397,0.55932
939,2021-02-08,2.471,3.439,0.55869
940,2021-02-15,2.471,3.415,0.55919
941,2021-02-22,2.41,3.331,0.55856
942,2021-03-01,2.43,3.358,0.55906
943,2021-03-08,2.494,3.447,0.55955
944,2021-03-14,2.494,3.42,0.56004
945,2021-03-21,2.494,3.474,0.55942
946,2021-03-28,2.494,3.514,0.55879
947,2021-04-04,2.494,3.609,0.55817
948,2021-04-11,2.494,3.658,0.55754
949,2021-04-18,2.494,3.654,0.55804
950,2021-04-25,2.494,3.655,0.55853
951,2021-05-02,2.525,3.699,0.55902
952,2021-05-09,2.525,3.648,0.55951
953,2021-05-16,2.514,3.632,0.55889
954,2021-05-23,2.543,3.675,0.55938
955,2021-05-30,2.543,3.697,0.55876
956,2021-06-06,2.543,3.712,0.55814
957,2021-06-13,2.543,3.642,0.55863
958,2021-06-20,2.613,3.742,0.55912
959,2021-06-27,2.613,3.804,0.5585
960,2021-07-04,2.613,3.819,0.55899
961,2021-07-11,2.613,3.782,0.55947
962,2021-07-18,2.664,3.856,0.55996
963,2021-07-25,2.654,3.842,0.55934
964,2021-08-01,2.679,3.878,0.55982
965,2021-08-08,2.679,3.905,0.55921
966,2021-08-15,2.679,3.882,0.55969
967,2021-08-22,2.719,3.941,0.56018
968,2021-08-29,2.719,3.964,0.56066
969,2021-09-05,2.719,3.897,0.56114
970,2021-09-12,2.704,3.875,0.56161
971,2021-09-19,2.718,3.894,0.56209
972,2021-09-26,2.718,3.808,0.56257
973,2021-10-03,2.739,3.838,0.56304
974,2021-10-10,2.739,3.908,0.56243
975,2021-10-17,2.739,3.972,0.56182
976,2021-10-24,2.739,4.025,0.5623
977,2021-10-31,2.739,4.106,0.56277
978,2021-11-08,2.73,4.093,0.56324
979,2021-11-15,2.739,4.106,0.56263
980,2021-11-22,2.679,4.016,0.56203
981,2021-11-29,2.646,3.967,0.56142
982,2021-12-06,2.747,4.119,0.56189
983,2021-12-13,2.747,4.039,0.56237
984,2021-12-20,2.747,4.131,0.56176
985,2021-12-27,2.747,4.166,0.56116
986,2022-01-03,2.747,4.088,0.56163
987,2022-01-10,2.739,4.076,0.56103
988,2022-01-17,2.583,3.844,0.56043
989,2022-01-24,2.603,3.874,0.5609
990,2022-01-31,2.644,3.934,0.56137
991,2022-02-07,2.596,3.862,0.56077
992,2022-02-14,2.555,3.801,0.56017
993,2022-02-21,2.576,3.832,0.56064
994,2022-02-28,2.576,3.784,0.56111
995,2022-03-07,2.502,3.675,0.56157
996,2022-03-13,2.502,3.901,0.56098
997,2022-03-20,2.502,3.971,0.56038
998,2022-03-27,2.503,3.973,0.56085
999,2022-04-03,2.471,3.923,0.56025
1000,2022-04-10,2.471,3.839,0.56072
1001,2022-04-17,2.403,3.734,0.56013
1002,2022-04-24,2.325,3.611,0.55954
1003,2022-05-01,2.32,3.604,0.56
1004,2022-05-08,2.264,3.517,0.56046
1005,2022-05-15,2.195,3.41,0.55987
1006,2022-05-22,2.34,3.634,0.56034
1007,2022-05-29,2.312,3.591,0.5608
1008,2022-06-05,2.195,3.41,0.56021
1009,2022-06-12,2.195,3.212,0.56067
1010,2022-06-19,2.336,3.419,0.56113
1011,2022-06-26,2.285,3.343,0.56159
1012,2022-07-03,2.285,3.408,0.561
1013,2022-07-10,2.263,3.377,0.56146
1014,2022-07-17,2.263,3.463,0.56087
1015,2022-07-24,2.263,3.61,0.56029
1016,2022-07-31,2.263,3.623,0.55971
1017,2022-08-07,2.263,3.741,0.55913
1018,2022-08-14,2.236,3.696,0.55855
1019,2022-08-21,2.236,3.547,0.55901
1020,2022-08-28,2.236,3.43,0.55843
1021,2022-09-04,2.236,3.555,0.55785
1022,2022-09-11,2.236,3.385,0.55831
1023,2022-09-18,2.236,3.228,0.55876
1024,2022-09-25,2.171,3.134,0.55819
1025,2022-10-02,2.204,3.181,0.55864
1026,2022-10-09,2.169,3.132,0.55807
1027,2022-10-16,2.272,3.28,0.55852
1028,2022-10-23,2.362,3.41,0.55897
1029,2022-10-30,2.283,3.296,0.55943
1030,2022-11-07,2.418,3.49,0.55988
1031,2022-11-14,2.418,3.466,0.56033
1032,2022-11-21,2.418,3.519,0.55975
1033,2022-11-28,2.418,3.559,0.55918
1034,2022-12-05,2.418,3.439,0.55963
1035,2022-12-12,2.418,3.367,0.55906
1036,2022-12-19,2.418,3.361,0.55849
1037,2022-12-26,2.418,3.356,0.55894
1038,2023-01-02,2.418,3.404,0.55838
1039,2023-01-09,2.418,3.495,0.55781
1040,2023-01-16,2.418,3.472,0.55826
1041,2023-01-23,2.418,3.558,0.55769
1042,2023-01-30,2.418,3.615,0.55713
1043,2023-02-06,2.418,3.575,0.55758
1044,2023-02-13,2.418,3.565,0.55701
1045,2023-02-20,2.418,3.47,0.55746
1046,2023-02-24,2.418,3.47,0.5569
